data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2437282,566,NIG2322,2322,19-Jun-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Brass,,Obioku,4.3348,6.5395,1,All Africa,Regional,Military claims to have repelled MENDs attack on oil pipeline,0,1546559456,NGA
2437314,566,NIG2319,2319,17-Jun-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.8047,6.0789,2,All Africa,Regional,MEND clashes with military during pipeline attack,0,1546559456,NGA
2437364,566,NIG2308,2308,31-May-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Asari-Toru,,Buguma,4.7341,6.8635,1,Platts Commodity News,Other,Military raids MEND camp,0,1546559456,NGA
2437412,566,NIG2296,2296,21-May-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Warri South West,,Ogbe-Ijoh,5.4832,5.7346,2,Platts Commodity News,Other,MEND ambushes and kills soldiers,0,1546559456,NGA
2437472,566,NIG2283,2283,13-May-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Warri South West,,Chanomi Creek,5.3991,5.4482,2,Vanguard (Nigeria),National,MEND attacks military,0,1546559456,NGA
2437573,566,NIG2268,2268,13-Apr-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394,6.4003,1,All Africa,Regional,MEND attacks military; kills three sailors and abducts four,3,1546559456,NGA
2437740,566,NIG2243,2243,25-Feb-09,2009,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Degema,,Ke,4.4546,6.9155,2,Platts Commodity News,Other,MEND claims to have killed 6 JTF in attack around Ke River,6,1546559457,NGA
2438084,566,NIG2206,2206,25-Dec-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Tebidaba,4.578,5.9708,1,All Africa,Regional,The JTF engages a group of MEND militants in Tebidaba to rid them from an oil flow station.,0,1546559457,NGA
2489579,562,NIR238,238,14-Nov-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Dabaga,17.2682,8.1012,1,BBC Monitoring Africa; Agence France Presse,National,Violent clashes in Norther Nigers. MNJ says it killed and injured soldiers. (Government denied the clash saying only that four of its troops had been killed by a mine.,4,1546559508,NER
2438302,566,NIG2167,2167,24-Oct-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Agence France Presse,International,Nigerian Military kill two militants in the delta region.,2,1546559457,NGA
2489427,562,NIR236,236,6-Oct-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Associated Press Newswires (accessed from ICG),International,4 soldiers abducted and 3 killed.,3,1546559507,NER
2489428,562,NIR235,235,5-Oct-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Inc.Agence France Presse; BBC Monitoring Africa,National-international,3 soldiers and 1 rebel dead in shootout.,3,1546559507,NER
2438435,566,NIG2152,2152,25-Sep-08,2008,2,Battle-Government regains territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,3,International Oil Daily,Other,Army launches attack against MEND to rid them of the oil rich south.,0,1546559457,NGA
2438527,566,NIG2143,2143,14-Sep-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394,6.4003,1,All Africa,Regional,MEND declares oil war in Delta,0,1546559457,NGA
2438537,566,NIG2144,2144,14-Sep-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Bayelsa,Ogbia,,Ogbomama,4.6567,6.2154,1,All Africa,Regional,Nigerian security forces attack MEND at Ogboma.,0,1546559457,NGA
2438538,566,NIG2145,2145,14-Sep-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,1,All Africa,Regional,MEND declares oil war in Delta,0,1546559457,NGA
2438544,566,NIG2146,2146,14-Sep-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6755,6.6803,1,All Africa,Regional,MEND declares oil war in Delta,0,1546559457,NGA
2438555,566,NIG2142,2142,14-Sep-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Akuku Toru,,Kula,4.3417,6.644,1,All Africa,Regional,MEND declares oil war in Delta,0,1546559457,NGA
2438583,566,NIG2138,2138,13-Sep-08,2008,2,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Xinhua News,International,Residents and MEND members clash in the Delta,0,1546559458,NGA
2438719,566,NIG2126,2126,30-Aug-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006,6.7339,1,Al Jazeera,International,MEND launches series of attacks on Nigerian army in Delta,0,1546559458,NGA
2438728,566,NIG2129,2129,30-Aug-08,2008,2,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006,6.7339,3,Global Insight Daily Analysis,International,MEND kills up to 29 soldiers in a series of three coordinated attacks.,9,1546559458,NGA
2438744,566,NIG2127,2127,30-Aug-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,1,Al Jazeera,International,MEND launches series of attacks on Nigerian army in Delta,0,1546559458,NGA
2438745,566,NIG2130,2130,30-Aug-08,2008,2,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,3,Global Insight Daily Analysis,International,MEND kills up to 29 soldiers in a series of three coordinated attacks.,10,1546559458,NGA
2438748,566,NIG2128,2128,30-Aug-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,1,Al Jazeera,International,MEND launches series of attacks on Nigerian army in Delta,0,1546559458,NGA
2438751,566,NIG2131,2131,30-Aug-08,2008,2,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,3,Global Insight Daily Analysis,International,MEND kills up to 29 soldiers in a series of three coordinated attacks.,9,1546559458,NGA
2438894,566,NIG2109,2109,8-Aug-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4522,7.1681,1,Reuters News,International,MEND wounds two soldiers on Bonny Island.,0,1546559458,NGA
2489430,562,NIR234,234,8-Jul-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,BBC Monitoring Africa,National,MNJ rebels attacked Niger army barracks.,0,1546559507,NER
2489431,562,NIR231,231,25-Jun-08,2008,1,Battle-Government regains territory,Military Forces of Niger (1999-2010),,1,MNJ: Nigerien Movement for Justice,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News; Trend News Agency (Azerbaijan),International,Niger armed forces kills 17 MNJ rebels. Government regained northern position seized by rebels more than a year ago. MNJ rebels also reported that the commander of the unit involved in the fighting was also missing.,17,1546559507,NER
2439084,566,NIG2084,2084,22-Jun-08,2008,2,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,MEND: Movement for the Emancipation of the Niger Delta,,2,23,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,3,Agence France Presse,International,Clashes between two rival militant gangs are ongoing.,0,1546559458,NGA
2439101,566,NIG2083,2083,19-Jun-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,All Africa,Regional,MEND rebels attack offshore oil facility in Niger Delta.,0,1546559458,NGA
2489434,562,NIR227,227,22-May-08,2008,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,MNJ: Nigerien Movement for Justice,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,BBC Monitoring Africa,National,"Niger Armed forces launched an offensive killing 11 MNJ rebels and losing 5 soldiers. (MNJ dispute this, saying none of their men were killed, only 8 civilians).",16,1546559507,NER
2439223,566,NIG2072,2072,22-May-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,3,Dow Jones International News,International,MEND attacks an oil station,0,1546559458,NGA
2489435,562,NIR225,225,3-May-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse; BBC News,International,Rebels claims to have killed 5 government troops and shot down a reconnaissance plane.,5,1546559507,NER
2489629,562,NIR224,224,21-Apr-08,2008,1,Battle-No change of territory,FARS: Revolutionary Armed Forces of the Sahara,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,BBC Monitoring Africa,National,FARS rebels announced that it clashed with a mobile platoon of the Niger army killing 7 soldiers.,7,1546559508,NER
2489630,562,NIR223,223,8-Apr-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,BBC Monitoring Africa,National,3 killed in clashes.,3,1546559508,NER
2439395,566,NIG2046,2046,7-Apr-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kaduna,Kachia,,Kachia,9.8734,7.9541,1,The Punch,National,Nigerias military stages demonstration of firepower,0,1546559458,NGA
2489436,562,NIR222,222,30-Mar-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Associated Press Newswires,International,MNJ kill 5 soldiers as Armed Forces of Niger (1999-2009) tried to destroy MNJ hideouts. 10 rebels killed.,15,1546559507,NER
2489692,562,NIR221,221,29-Mar-08,2008,1,Battle-Non-state actor overtakes territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Gougaram,18.4825,7.7844,1,BBC Monitoring Africa,National,MNJ rebels claim to have captured the village and to have also destroyed four vehicles with occupants inside. Government forced to retreat after a night of fighting.,0,1546559508,NER
2490034,562,NIR220,220,24-Mar-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Tidene,17.5962,8.012,1,BBC Monitoring Africa,National,MNJ rebels claimed to have killed 15 government soldiers in clashes.,15,1546559508,NER
2489520,562,NIR219,219,15-Mar-08,2008,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Bani Bangou,15.0416,2.7037,1,Associated Press Newswires,International,MNJ rebels attack government outpost killing two security force members and kidnapping one.,2,1546559507,NER
2439582,566,NIG2029,2029,2-Mar-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Nembe,,Nembe,4.5394,6.4003,2,BBC Monitoring Africa,National,Militants kill three Naval Officers while attacking a oil facility.,3,1546559459,NGA
2439679,566,NIG2020,2020,19-Feb-08,2008,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,Platts Oilgram News,Other,MEND leader assassinated,1,1546559459,NGA
2439691,566,NIG2018,2018,18-Feb-08,2008,1,Battle-Government regains territory,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Burutu,,Forcados River,5.3862,5.3208,1,Agence France Presse,International,MEND exchanges fire with Nigerian security forces while attacking oil facility.,0,1546559459,NGA
2489438,562,NIR215,215,15-Dec-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Dow Jones International News,International,3 Niger soldiers injured when MNJ rebels attacked a convoy escorted by the army.,0,1546559507,NER
2439368,120,CAO99,99,11-Dec-07,2007,1,Battle-No change of territory,Liberators of the Southern Cameroon,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Kombo Abedimo,Bakassi Peninsula,4.5663,8.5948,2,BBC Monitoring Africa,National,Nigerian pirates which call themselves The Liberators of Southern Cameroon,0,1546559458,CMR
2489439,562,NIR212,212,2-Dec-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News,International,MNJ rebels attack convoy carrrying food killing 3 soldiers. Rebels claim to have destroyed 9 military vehicles as well.,3,1546559507,NER
2489440,562,NIR211,211,25-Nov-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,BBC Monitoring Africa,National,4 soldiers killed and others wounded when MNJ and Niger armed forces clashed.,4,1546559507,NER
2489441,562,NIR210,210,24-Nov-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,BBC Monitoring Africa,National,MNJ kill 12 soldiers in a clash.,12,1546559507,NER
2440107,566,NIG1976,1976,8-Nov-07,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,Unidentified Armed Group (Nigeria),2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,1,Reuters News,International,Military battles gangs in Port Harcourt,0,1546559459,NGA
2440213,566,NIG1964,1964,19-Oct-07,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Dow Jones International News,International,MEND attackers kill a Naval Officer and injure six enlisted personnel on a gunboat as they attempt to protect an oil facility. MEND looses seven in the fight.,1,1546559459,NGA
2489443,562,NIR207,207,30-Sep-07,2007,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,MNJ: Nigerien Movement for Justice,,2,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News,International,Government claims to have killed 19 MNJ rebels when it intercepted a drug-smuggling convoy. (MNJ claimed that 12 unarmed civilians were killed- not rebels however).,19,1546559507,NER
2489444,562,NIR206,206,15-Sep-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Police Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Associated Press Newswires,International,MNJ release 16 Niger armed forces soldiers they had prisoner.,0,1546559507,NER
2489479,562,NIR205,205,5-Sep-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Aouderas,17.626,8.4128,1,BBC Monitoring Africa; Reuters News,National-regional,"MNJ rebels clash with Niger army. The rebels kidnapped 6 soldiers, and stole ammunition and a vehicle.",0,1546559507,NER
2489711,562,NIR202,202,20-Aug-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Iferouane,19.0625,8.42,1,BBC Monitoring Newsfile,National,"MNJ rebels ambush soldiers, 17 soldiers killed.",17,1546559508,NER
2489449,562,NIR197,197,21-Jul-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News,International,MNJ kill ten soldiers.,10,1546559507,NER
2489410,562,NIR196,196,18-Jul-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Zinder,Goure,ZR Goure,Aboraka,14.7904,10.321,1,Associated Press Newswires,International,3 soldiers killed and one wounded by rebel-planted land mine.,3,1546559507,NER
2489784,562,NIR194,194,20-Jun-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Mont Tazerzait Srir,18.6622,5.2497,1,Global Insight Daily Analysis,International,MNJ attack a Saharan military outpost. Inuring 42 and capturing 72.,0,1546559508,NER
2489453,562,NIR191,191,3-Jun-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News,International,Rebels attacked a remote northern compound of an electricity company. Government troops fought them off.,0,1546559507,NER
2440723,566,NIG1890,1890,25-May-07,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Unidentified Armed Group (Nigeria),,3,23,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,3,Reuters News,International,Rival militant groups clash,0,1546559460,NGA
2440732,566,NIG1891,1891,25-May-07,2007,2,Battle-No change of territory,NDFF: Niger Delta Freedom Fighters,,3,MEND: Movement for the Emancipation of the Niger Delta,,2,23,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,3,All Africa,Regional,Militant groups clash,0,1546559460,NGA
2489718,562,NIR189,189,18-Apr-07,2007,1,Battle-No change of territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Imourarene,18.1342,7.3642,1,BBC Monitoring Africa,National,MNJ attacked a Uranium mine.,0,1546559508,NER
2489987,562,NIR186,186,28-Feb-07,2007,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,MNJ: Nigerien Movement for Justice,,2,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Ourarene,19.5275,7.1847,1,Dow Jones International News,International,Niger troops kill five armed bandits.,5,1546559508,NER
2441193,566,NIG1827,1827,7-Feb-07,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Associated Press Newswires,International,Clash between MEND and Navel Personnel; two sailors go missing.,0,1546559460,NGA
2489454,562,NIR185,185,6-Feb-07,2007,1,Battle-Non-state actor overtakes territory,MNJ: Nigerien Movement for Justice,,2,Military Forces of Niger (1999-2010),,1,12,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Reuters News,International,Nigerien Movement for Justice (MNJ) attacked the small town of Iferouane.,0,1546559507,NER
2441270,566,NIG1819,1819,28-Jan-07,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134,1,Agence France Presse,International,MEND group attacks police station to retrieve comrades,0,1546559460,NGA
2441579,566,NIG1758,1758,20-Aug-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Ekeremor,,Letugbene,4.8394,5.5459,1,International Oil Daily,Other,Military clashes with MEND,0,1546559461,NGA
2441581,566,NIG1757,1757,19-Aug-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,3,Reuters News,International,MEND clashes with Nigerian military,0,1546559461,NGA
2441592,566,NIG1751,1751,3-Aug-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Delta,Warri South West,,Okerenghigho,5.6222,5.3922,1,AP Reuters,International,MEND battles Nigerian military,0,1546559461,NGA
2441613,566,NIG1744,1744,22-Jul-06,2006,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Anambra,Nnewi North,,Nnewi,6.0199,6.9148,1,Agence France Presse,International,MASSOB attacks police station,0,1546559461,NGA
2441616,566,NIG1743,1743,21-Jul-06,2006,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,IRIN News,Other,MASSOB clashes with police,0,1546559461,NGA
2441634,566,NIG1739,1739,6-Jul-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,All Africa,Regional,MEND battles Nigerian military,0,1546559461,NGA
2441642,566,NIG1738,1738,27-Jun-06,2006,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Reuters News,International,At least two MASSOB members killed in shootout with security forces,2,1546559461,NGA
2441656,566,NIG1735,1735,16-Jun-06,2006,1,Battle-No change of territory,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Reuters News,International,MASSOB clashes with police,0,1546559461,NGA
2441708,566,NIG1722,1722,10-Apr-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Brass,,Brass,4.3151,6.2418,1,Xinhua News,International,Military attacks MEND,0,1546559461,NGA
2441715,566,NIG1721,1721,10-Apr-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Akuku Toru,,Ekulama,4.572,6.7436,1,Reuters News,International,MEND attacks houseboat,0,1546559461,NGA
2441721,566,NIG1718,1718,30-Mar-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333,6,2,Xinhua News,International,MEND battles Nigerian military,0,1546559461,NGA
2441724,566,NIG1717,1717,23-Mar-06,2006,1,Battle-No change of territory,Military Forces of Nigeria (1999-2015),,1,MEND: Movement for the Emancipation of the Niger Delta,,2,12,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6755,6.6803,1,Agence France Presse,International,MEND battles Nigerian military,0,1546559461,NGA
2442100,566,NIG1584,1584,11-Jul-05,2005,1,Battle-No change of territory,Police Forces of Nigeria (1999-2015),,1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,All Africa,Regional,Police clash with MASSOB,0,1546559461,NGA
